seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
4,0,B_1_1,B0,28161.0,50479.0,0,DONE,719,49.506,4853,0.811,0.5246,614,36,33,9423,3393,0,6,2,58,19,0,0,1,0,0,15.876,0
4,1,B0,B_1_1,50479.0,28161.0,1,DONE,719,49.506,4853,0.947,0.5776,640,102,90,26336,8483,0,22,5,155,10,0,0,2,1,3,15.8335,0
4,0,B_2_2,B0,47656.0,58207.0,0,DONE,719,42.488,4853,0.9106,0.5689,673,70,67,16924,14176,0,0,3,110,17,0,0,2,1,0,21.1906,0
4,1,B0,B_2_2,58207.0,47656.0,1,DONE,719,42.488,4853,0.9472,0.5778,640,102,90,24426,18670,0,0,5,155,10,0,0,2,1,3,15.4076,0
4,0,B_4_4,B0,40882.0,61136.0,0,DONE,719,27.741,3749,0.9288,0.5799,405,72,67,17522,14731,0,0,4,125,23,0,0,4,8,7,10.2111,0
4,1,B0,B_4_4,61136.0,40882.0,1,DONE,719,27.741,4853,0.9472,0.578,640,102,90,23357,19876,0,0,5,155,10,0,0,2,1,3,7.3101,0
4,0,B_5_5,B0,12140.0,56409.0,0,DONE,719,33.251,4163,0.7069,0.4696,256,33,5,8286,9,0,4,6,69,24,0,0,8,10,0,13.6126,0
4,1,B0,B_5_5,56409.0,12140.0,1,DONE,719,33.251,4853,0.9472,0.578,640,102,90,25026,12311,0,3,5,155,10,0,0,2,1,3,12.1872,0
4,0,B0,B_1_1,50479.0,28161.0,1,DONE,719,44.385,4853,0.9472,0.578,640,102,90,26336,8483,0,22,5,155,10,0,0,2,1,3,16.0359,0
4,1,B_1_1,B0,28161.0,50479.0,0,DONE,719,44.385,4853,0.8125,0.5261,614,36,33,9423,3393,0,6,2,58,19,0,0,1,0,0,12.2559,0
4,0,B0,B_2_2,58207.0,47656.0,1,DONE,719,37.87,4853,0.9472,0.578,640,102,90,24426,18670,0,0,5,155,10,0,0,2,1,3,10.4801,0
4,1,B_2_2,B0,47656.0,58207.0,0,DONE,719,37.87,4853,0.9106,0.5687,673,70,67,16924,14176,0,0,3,110,17,0,0,2,1,0,12.5402,0
4,0,B0,B_4_4,61136.0,40882.0,1,DONE,719,31.078,4853,0.9472,0.578,640,102,90,23357,19876,0,0,5,155,10,0,0,2,1,3,9.9571,0
4,1,B_4_4,B0,40882.0,61136.0,0,DONE,719,31.078,3749,0.9288,0.5799,405,72,67,17522,14731,0,0,4,125,23,0,0,4,8,7,8.3627,0
4,0,B0,B_5_5,56409.0,12140.0,1,DONE,719,33.257,4853,0.9472,0.578,640,102,90,25026,12311,0,3,5,155,10,0,0,2,1,3,11.6424,0
4,1,B_5_5,B0,12140.0,56409.0,0,DONE,719,33.257,4163,0.7069,0.4696,256,33,5,8286,9,0,4,6,69,24,0,0,8,10,0,9.3196,0
5,0,B0,B0,35970.0,35970.0,0,DONE,719,56.446,4853,0.9472,0.578,640,102,90,10404,9082,0,7,5,155,10,0,0,2,1,3,20.9205,0
5,1,B0,B0,35970.0,35970.0,0,DONE,719,56.446,4853,0.9472,0.578,640,102,90,10404,9082,0,7,5,155,10,0,0,2,1,3,18.1448,0
5,0,B_1_1,B0,28684.0,51377.0,0,DONE,719,45.876,4853,0.811,0.5246,614,36,33,8456,4984,0,0,2,58,19,0,0,1,0,0,14.0078,0
5,1,B0,B_1_1,51377.0,28684.0,1,DONE,719,45.876,4853,0.9472,0.578,640,102,90,23337,12403,0,0,5,155,10,0,0,2,1,3,14.9606,0
5,0,B_2_2,B0,40020.0,45398.0,0,DONE,719,42.048,4853,0.9104,0.5689,673,70,67,16284,5443,0,20,3,110,17,0,0,2,1,0,19.1052,0
5,1,B0,B_2_2,45398.0,40020.0,1,DONE,719,42.048,4853,0.9472,0.578,640,102,90,23125,6436,0,34,5,155,10,0,0,2,1,3,11.9659,0
5,0,B_4_4,B0,31181.0,53403.0,0,DONE,719,39.983,3749,0.9395,0.5967,422,75,59,9985,13396,0,0,4,114,14,0,0,2,8,0,10.8704,0
5,1,B0,B_4_4,53403.0,31181.0,1,DONE,719,39.983,4853,0.9472,0.578,640,102,90,14479,21714,0,0,5,155,10,0,0,2,1,3,12.5002,0
5,0,B_5_5,B0,13137.0,59103.0,0,DONE,719,31.818,4163,0.7072,0.4701,256,33,5,8279,1138,0,0,6,69,24,0,0,8,10,0,11.6033,0
5,1,B0,B_5_5,59103.0,13137.0,1,DONE,719,31.818,4853,0.9472,0.578,640,102,90,23785,16412,0,0,5,155,10,0,0,2,1,3,11.0547,0
5,0,B0,B_1_1,51377.0,28684.0,1,DONE,719,44.897,4853,0.9472,0.578,640,102,90,23337,12403,0,0,5,155,10,0,0,2,1,3,16.9443,0
5,1,B_1_1,B0,28684.0,51377.0,0,DONE,719,44.897,4853,0.811,0.5246,614,36,33,8456,4984,0,0,2,58,19,0,0,1,0,0,13.0434,0
5,0,B0,B_2_2,45398.0,40020.0,1,DONE,719,40.438,4853,0.9472,0.578,640,102,90,23125,6436,0,34,5,155,10,0,0,2,1,3,12.6485,0
5,1,B_2_2,B0,40020.0,45398.0,0,DONE,719,40.438,4853,0.9104,0.5689,673,70,67,16284,5443,0,20,3,110,17,0,0,2,1,0,11.4366,0
5,0,B0,B_4_4,53403.0,31181.0,1,DONE,719,46.196,4853,0.9472,0.578,640,102,90,14479,21714,0,0,5,155,10,0,0,2,1,3,16.76,0
5,1,B_4_4,B0,31181.0,53403.0,0,DONE,719,46.196,3749,0.9395,0.5967,422,75,59,9985,13396,0,0,4,114,14,0,0,2,8,0,14.7496,0
5,0,B0,B_5_5,59103.0,13137.0,1,DONE,719,31.071,4853,0.9472,0.578,640,102,90,23785,16412,0,0,5,155,10,0,0,2,1,3,9.8894,0
