seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
5,1,A_diversified,B2,27220.0,44819.0,0,DONE,719,31.317,4025,0.9545,0.5796,527,54,42,2891,8760,0,0,5,125,10,0,0,2,4,9,7.9478,0
5,0,B2,D_premium_crop,55974.0,36815.0,1,DONE,719,26.059,4853,0.9472,0.578,640,102,90,18507,16417,0,0,5,155,10,0,0,2,1,3,9.9522,0
5,1,D_premium_crop,B2,36815.0,55974.0,0,DONE,719,26.059,5495,0.5551,0.4045,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,4.8796,0
5,0,B2,C_goose_wheat,57169.0,28869.0,1,DONE,719,48.219,4853,0.9472,0.578,640,102,90,24762,16417,0,0,5,155,10,0,0,2,1,3,28.1183,0
5,1,C_goose_wheat,B2,28869.0,57169.0,0,DONE,719,48.219,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,16.8552,0
5,0,B2,reference,57169.0,28869.0,1,DONE,719,33.057,4853,0.9472,0.578,640,102,90,24762,16417,0,0,5,155,10,0,0,2,1,3,14.7194,0
5,1,reference,B2,28869.0,57169.0,0,DONE,719,33.057,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,17.7505,0
5,0,A_diversified,B2,27220.0,44819.0,0,DONE,719,30.759,4025,0.9545,0.5796,527,54,42,2891,8760,0,0,5,125,10,0,0,2,4,9,8.8823,0
5,1,B2,A_diversified,44819.0,27220.0,1,DONE,719,30.759,4853,0.9472,0.578,640,102,90,7507,20134,4,0,5,155,10,0,0,2,1,3,9.0957,0
5,0,D_premium_crop,B2,36815.0,55974.0,0,DONE,719,33.508,5495,0.5551,0.4045,168,0,0,0,0,0,0,0,0,6,0,0,13,0,0,9.5328,0
5,1,B2,D_premium_crop,55974.0,36815.0,1,DONE,719,33.508,4853,0.9472,0.578,640,102,90,18507,16417,0,0,5,155,10,0,0,2,1,3,9.4025,0
5,0,C_goose_wheat,B2,28869.0,57169.0,0,DONE,719,46.73,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,20.4769,0
5,1,B2,C_goose_wheat,57169.0,28869.0,1,DONE,719,46.73,4853,0.9472,0.578,640,102,90,24762,16417,0,0,5,155,10,0,0,2,1,3,16.302,0
5,0,reference,B2,28869.0,57169.0,0,DONE,719,32.463,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,11.9629,0
5,1,B2,reference,57169.0,28869.0,1,DONE,719,32.463,4853,0.9472,0.578,640,102,90,24762,16417,0,0,5,155,10,0,0,2,1,3,11.5923,0
6,0,B2,A_diversified,54047.0,33435.0,1,DONE,719,33.148,4853,0.9468,0.5768,646,104,90,24214,9816,0,20,5,156,19,1,0,2,1,3,16.0432,0
6,1,A_diversified,B2,33435.0,54047.0,0,DONE,719,33.148,4025,0.9448,0.5722,532,55,42,12744,2317,0,14,5,122,55,0,0,1,4,17,10.5822,0
6,0,B2,D_premium_crop,59078.0,34928.0,1,DONE,719,27.294,4853,0.9472,0.578,640,102,90,21610,20130,0,0,5,155,10,0,0,2,1,3,8.9966,0
6,1,D_premium_crop,B2,34928.0,59078.0,0,DONE,719,27.294,5495,0.5583,0.4091,168,0,0,0,0,0,0,0,0,4,0,0,13,0,0,6.7874,0
6,0,B2,C_goose_wheat,46629.0,24794.0,1,DONE,719,48.577,4853,0.9472,0.578,640,102,90,9941,21757,0,0,5,155,10,0,0,2,1,3,28.862,0
6,1,C_goose_wheat,B2,24794.0,46629.0,0,DONE,719,48.577,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,16.2118,0
6,0,B2,reference,46629.0,24794.0,1,DONE,719,31.68,4853,0.9472,0.578,640,102,90,9941,21757,0,0,5,155,10,0,0,2,1,3,13.8756,0
6,1,reference,B2,24794.0,46629.0,0,DONE,719,31.68,4853,0.9289,0.5724,741,0,0,0,0,0,0,4,109,4,0,0,2,0,0,7.1919,0
6,0,A_diversified,B2,33435.0,54047.0,0,DONE,719,25.388,4025,0.9448,0.5722,532,55,42,12744,2317,0,14,5,122,55,0,0,1,4,17,12.1494,0
