seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,fertilizer_collected,unsold_units,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
17,1,B_cow_sheep,A_diversified,54959.0,33184.0,1,DONE,719,21.266,4853,0.9472,0.578,640,155,10,2,1,3,10.1471,0
17,0,C_goose_wheat,B_cow_sheep,25599.0,50002.0,0,DONE,719,20.786,4853,0.9289,0.5724,741,109,4,2,0,0,5.8308,0
17,1,B_cow_sheep,C_goose_wheat,50002.0,25599.0,1,DONE,719,20.786,4853,0.9472,0.5778,640,155,10,2,1,3,3.6961,0
18,0,B_cow_sheep,B_cow_sheep,48055.0,50715.0,0,DONE,719,16.322,4853,0.9472,0.578,640,155,10,2,1,3,5.154,0
18,1,B_cow_sheep,B_cow_sheep,50715.0,48055.0,1,DONE,719,16.322,4853,0.944,0.5761,641,159,34,2,2,0,3.3336,0
18,0,B_cow_sheep,A_diversified,40137.0,26028.0,1,DONE,719,22.88,4853,0.9472,0.578,640,155,10,2,1,3,10.6338,0
18,1,A_diversified,B_cow_sheep,26028.0,40137.0,0,DONE,719,22.88,4025,0.9448,0.5722,532,122,55,1,4,21,5.2178,0
18,0,B_cow_sheep,C_goose_wheat,56246.0,27151.0,1,DONE,719,20.376,4853,0.9472,0.578,640,155,10,2,1,3,7.4517,0
18,1,C_goose_wheat,B_cow_sheep,27151.0,56246.0,0,DONE,719,20.376,4853,0.9289,0.5724,741,109,4,2,0,0,3.8237,0
18,0,A_diversified,B_cow_sheep,26028.0,40137.0,0,DONE,719,22.552,4025,0.9448,0.5722,532,122,55,1,4,21,11.3658,0
18,1,B_cow_sheep,A_diversified,40137.0,26028.0,1,DONE,719,22.552,4853,0.9472,0.578,640,155,10,2,1,3,10.0929,0
18,0,C_goose_wheat,B_cow_sheep,27151.0,56246.0,0,DONE,719,20.998,4853,0.9289,0.5724,741,109,4,2,0,0,11.3566,0
18,1,B_cow_sheep,C_goose_wheat,56246.0,27151.0,1,DONE,719,20.998,4853,0.9472,0.578,640,155,10,2,1,3,7.6863,0
19,0,B_cow_sheep,B_cow_sheep,42166.0,42166.0,0,DONE,719,16.068,4853,0.9472,0.578,640,155,10,2,1,3,4.4137,0
19,1,B_cow_sheep,B_cow_sheep,42166.0,42166.0,0,DONE,719,16.068,4853,0.9472,0.578,640,155,10,2,1,3,2.4932,0
19,0,B_cow_sheep,A_diversified,45716.0,28778.0,1,DONE,719,22.639,4853,0.9472,0.578,640,155,10,2,1,3,10.8931,0
19,1,A_diversified,B_cow_sheep,28778.0,45716.0,0,DONE,719,22.639,4025,0.9456,0.5722,521,125,35,0,3,25,9.5016,0
19,0,B_cow_sheep,C_goose_wheat,58063.0,27888.0,1,DONE,719,20.655,4853,0.9472,0.578,640,155,10,2,1,3,6.8033,0
19,1,C_goose_wheat,B_cow_sheep,27888.0,58063.0,0,DONE,719,20.655,4853,0.9289,0.5724,741,109,4,2,0,0,7.0129,0
19,0,A_diversified,B_cow_sheep,28778.0,45716.0,0,DONE,719,22.446,4025,0.9456,0.5722,521,125,35,0,3,25,8.0002,0
19,1,B_cow_sheep,A_diversified,45716.0,28778.0,1,DONE,719,22.446,4853,0.9472,0.578,640,155,10,2,1,3,7.6542,0
19,0,C_goose_wheat,B_cow_sheep,27888.0,58063.0,0,DONE,719,21.663,4853,0.9289,0.5724,741,109,4,2,0,0,7.4308,0
19,1,B_cow_sheep,C_goose_wheat,58063.0,27888.0,1,DONE,719,21.663,4853,0.9472,0.578,640,155,10,2,1,3,9.2813,0
20,0,B_cow_sheep,B_cow_sheep,35455.0,35455.0,0,DONE,719,16.28,4853,0.9472,0.578,640,155,10,2,1,3,4.1591,0
20,1,B_cow_sheep,B_cow_sheep,35455.0,35455.0,0,DONE,719,16.28,4853,0.9472,0.578,640,155,10,2,1,3,3.3423,0
20,0,B_cow_sheep,A_diversified,44952.0,27345.0,1,DONE,719,20.344,4853,0.9472,0.578,640,155,10,2,1,3,7.5141,0
20,1,A_diversified,B_cow_sheep,27345.0,44952.0,0,DONE,719,20.344,4025,0.9436,0.5712,532,122,55,1,4,17,5.3552,0
20,0,B_cow_sheep,C_goose_wheat,49870.0,28287.0,1,DONE,719,19.87,4853,0.9472,0.578,640,155,10,2,1,3,7.3366,0
20,1,C_goose_wheat,B_cow_sheep,28287.0,49870.0,0,DONE,719,19.87,4853,0.9289,0.5724,741,109,4,2,0,0,3.021,0
20,0,A_diversified,B_cow_sheep,27345.0,44952.0,0,DONE,719,19.024,4025,0.9436,0.5712,532,122,55,1,4,17,5.3106,0
20,1,B_cow_sheep,A_diversified,44952.0,27345.0,1,DONE,719,19.024,4853,0.9472,0.578,640,155,10,2,1,3,4.4969,0
20,0,C_goose_wheat,B_cow_sheep,28291.0,50086.0,0,DONE,719,20.135,4853,0.9289,0.5724,741,109,4,2,0,0,5.6483,0
20,1,B_cow_sheep,C_goose_wheat,50086.0,28291.0,1,DONE,719,20.135,4853,0.9468,0.5782,640,155,34,2,1,3,5.3677,0
21,0,B_cow_sheep,B_cow_sheep,48050.0,48050.0,0,DONE,719,17.076,4853,0.9472,0.578,640,155,10,2,1,3,4.4442,0
21,1,B_cow_sheep,B_cow_sheep,48050.0,48050.0,0,DONE,719,17.076,4853,0.9472,0.578,640,155,10,2,1,3,2.9709,0
21,0,B_cow_sheep,A_diversified,58735.0,37260.0,1,DONE,719,19.946,4853,0.9472,0.578,640,155,10,2,1,3,5.5857,0
21,1,A_diversified,B_cow_sheep,37260.0,58735.0,0,DONE,719,19.946,4025,0.9441,0.5714,532,122,55,1,4,17,6.369,0
21,0,B_cow_sheep,C_goose_wheat,53994.0,29626.0,1,DONE,719,19.747,4853,0.9472,0.578,640,155,10,2,1,3,7.5089,0
21,1,C_goose_wheat,B_cow_sheep,29626.0,53994.0,0,DONE,719,19.747,4853,0.9289,0.5724,741,109,4,2,0,0,3.9918,0
21,0,A_diversified,B_cow_sheep,35644.0,56143.0,0,DONE,719,19.049,4025,0.9513,0.5747,528,126,17,0,4,5,7.7265,0
21,1,B_cow_sheep,A_diversified,56143.0,35644.0,1,DONE,719,19.049,4853,0.9472,0.578,640,155,10,2,1,3,6.4358,0
21,0,C_goose_wheat,B_cow_sheep,29626.0,53994.0,0,DONE,719,20.215,4853,0.9289,0.5724,741,109,4,2,0,0,7.1269,0
21,1,B_cow_sheep,C_goose_wheat,53994.0,29626.0,1,DONE,719,20.215,4853,0.9472,0.578,640,155,10,2,1,3,4.6287,0
22,0,B_cow_sheep,B_cow_sheep,29574.0,28103.0,1,DONE,719,17.268,4853,0.9481,0.5784,649,158,12,3,2,0,5.8629,0
22,1,B_cow_sheep,B_cow_sheep,28103.0,29574.0,0,DONE,719,17.268,4853,0.9472,0.578,640,155,10,2,1,3,4.0523,0
22,0,B_cow_sheep,A_diversified,54787.0,32853.0,1,DONE,719,20.595,4853,0.9481,0.5784,649,158,12,3,2,0,7.4045,0
22,1,A_diversified,B_cow_sheep,32853.0,54787.0,0,DONE,719,20.595,4025,0.9443,0.5712,532,122,55,1,4,17,6.0311,0
22,0,B_cow_sheep,C_goose_wheat,53685.0,25308.0,1,DONE,719,20.493,4853,0.9481,0.5784,649,158,12,3,2,0,8.8442,0
22,1,C_goose_wheat,B_cow_sheep,25308.0,53685.0,0,DONE,719,20.493,4853,0.9289,0.5724,741,109,4,2,0,0,6.0229,0
22,0,A_diversified,B_cow_sheep,37295.0,63842.0,0,DONE,719,18.5,4025,0.956,0.5829,535,126,18,2,5,10,7.105,0
22,1,B_cow_sheep,A_diversified,63842.0,37295.0,1,DONE,719,18.5,4853,0.9442,0.573,651,160,6,3,2,0,4.7663,0
22,0,C_goose_wheat,B_cow_sheep,25053.0,54341.0,0,DONE,719,20.365,4853,0.9332,0.5766,733,111,14,2,0,0,8.7322,0
22,1,B_cow_sheep,C_goose_wheat,54341.0,25053.0,1,DONE,719,20.365,4853,0.9444,0.5786,621,159,20,2,2,1,5.9457,0
23,0,B_cow_sheep,B_cow_sheep,43556.0,43145.0,1,DONE,719,17.06,4853,0.9421,0.5757,617,160,41,1,2,7,6.7292,0
23,1,B_cow_sheep,B_cow_sheep,43145.0,43556.0,0,DONE,719,17.06,4853,0.9472,0.578,640,155,10,2,1,3,3.6215,0
23,0,B_cow_sheep,A_diversified,55853.0,35920.0,1,DONE,719,19.185,4853,0.9421,0.5757,617,160,41,1,2,1,6.859,0
23,1,A_diversified,B_cow_sheep,35920.0,55853.0,0,DONE,719,19.185,4025,0.9558,0.5799,540,124,25,1,4,4,4.1314,0
23,0,B_cow_sheep,C_goose_wheat,53304.0,25087.0,1,DONE,719,20.159,4853,0.9421,0.5757,617,160,41,1,2,1,6.4064,0
23,1,C_goose_wheat,B_cow_sheep,25087.0,53304.0,0,DONE,719,20.159,4853,0.9289,0.5724,741,109,4,2,0,0,4.1136,0
23,0,A_diversified,B_cow_sheep,35981.0,55570.0,0,DONE,719,19.814,4025,0.9578,0.5819,540,124,25,1,4,4,7.4046,0
23,1,B_cow_sheep,A_diversified,55570.0,35981.0,1,DONE,719,19.814,4853,0.9472,0.578,640,155,10,2,1,3,5.4884,0
23,0,C_goose_wheat,B_cow_sheep,25272.0,58598.0,0,DONE,719,19.504,4853,0.9289,0.5722,741,109,4,2,0,0,5.054,0
23,1,B_cow_sheep,C_goose_wheat,58598.0,25272.0,1,DONE,719,19.504,4853,0.9472,0.578,640,155,10,2,1,3,3.5181,0
24,0,B_cow_sheep,B_cow_sheep,35223.0,35816.0,0,DONE,719,17.621,4853,0.946,0.5798,621,156,24,4,2,17,7.7803,0
24,1,B_cow_sheep,B_cow_sheep,35816.0,35223.0,1,DONE,719,17.621,4853,0.9472,0.578,640,155,10,2,1,3,4.1008,0
24,0,B_cow_sheep,A_diversified,59743.0,36662.0,1,DONE,719,20.781,4853,0.946,0.5798,621,156,24,4,2,0,7.0133,0
24,1,A_diversified,B_cow_sheep,36662.0,59743.0,0,DONE,719,20.781,4025,0.9436,0.5712,532,122,55,1,4,17,5.3132,0
24,0,B_cow_sheep,C_goose_wheat,50977.0,25411.0,1,DONE,719,18.821,4853,0.946,0.5798,621,156,24,4,2,0,8.7476,0
24,1,C_goose_wheat,B_cow_sheep,25411.0,50977.0,0,DONE,719,18.821,4853,0.9289,0.5724,741,109,4,2,0,0,4.0305,0
24,0,A_diversified,B_cow_sheep,37161.0,60118.0,0,DONE,719,20.26,4025,0.9513,0.5747,528,126,17,0,4,5,6.0361,0
24,1,B_cow_sheep,A_diversified,60118.0,37161.0,1,DONE,719,20.26,4853,0.9472,0.578,640,155,10,2,1,3,7.6337,0
24,0,C_goose_wheat,B_cow_sheep,26974.0,47576.0,0,DONE,719,19.482,4853,0.933,0.5766,740,109,17,1,0,0,6.4301,0
24,1,B_cow_sheep,C_goose_wheat,47576.0,26974.0,1,DONE,719,19.482,4853,0.9472,0.578,640,155,10,2,1,3,4.0301,0
25,0,B_cow_sheep,B_cow_sheep,49519.0,49519.0,0,DONE,719,17.175,4853,0.9472,0.578,640,155,10,2,1,3,3.8254,0
25,1,B_cow_sheep,B_cow_sheep,49519.0,49519.0,0,DONE,719,17.175,4853,0.9472,0.578,640,155,10,2,1,3,4.6395,0
25,0,B_cow_sheep,A_diversified,53127.0,33606.0,1,DONE,719,18.724,4853,0.9472,0.578,640,155,10,2,1,3,4.471,0
25,1,A_diversified,B_cow_sheep,33606.0,53127.0,0,DONE,719,18.724,4025,0.9451,0.5722,532,122,55,1,4,17,3.4999,0
25,0,B_cow_sheep,C_goose_wheat,46255.0,25874.0,1,DONE,719,20.276,4853,0.9472,0.578,640,155,10,2,1,3,7.6274,0
25,1,C_goose_wheat,B_cow_sheep,25874.0,46255.0,0,DONE,719,20.276,4853,0.9289,0.5724,741,109,4,2,0,0,4.4926,0
25,0,A_diversified,B_cow_sheep,33898.0,52813.0,0,DONE,719,18.836,4025,0.9483,0.5742,532,123,55,1,4,17,4.7635,0
25,1,B_cow_sheep,A_diversified,52813.0,33898.0,1,DONE,719,18.836,4853,0.9472,0.578,640,155,10,2,1,3,3.3853,0
25,0,C_goose_wheat,B_cow_sheep,25874.0,46255.0,0,DONE,719,19.389,4853,0.9289,0.5724,741,109,4,2,0,0,7.3347,0
25,1,B_cow_sheep,C_goose_wheat,46255.0,25874.0,1,DONE,719,19.389,4853,0.9472,0.578,640,155,10,2,1,3,4.1325,0
26,0,B_cow_sheep,B_cow_sheep,56184.0,56184.0,0,DONE,719,16.797,4853,0.9472,0.578,640,155,10,2,1,3,3.8769,0
26,1,B_cow_sheep,B_cow_sheep,56184.0,56184.0,0,DONE,719,16.797,4853,0.9472,0.578,640,155,10,2,1,3,5.3643,0
26,0,B_cow_sheep,A_diversified,54624.0,33581.0,1,DONE,719,20.002,4853,0.9472,0.578,640,155,10,2,1,3,7.4737,0
26,1,A_diversified,B_cow_sheep,33581.0,54624.0,0,DONE,719,20.002,4025,0.9436,0.5712,532,122,55,1,4,17,4.588,0
26,0,B_cow_sheep,C_goose_wheat,62837.0,24972.0,1,DONE,719,19.723,4853,0.9472,0.578,640,155,10,2,1,3,13.7703,0
26,1,C_goose_wheat,B_cow_sheep,24972.0,62837.0,0,DONE,719,19.723,4853,0.9289,0.5724,741,109,4,2,0,0,3.2662,0
26,0,A_diversified,B_cow_sheep,33581.0,54624.0,0,DONE,719,18.387,4025,0.9436,0.5712,532,122,55,1,4,17,4.0738,0
26,1,B_cow_sheep,A_diversified,54624.0,33581.0,1,DONE,719,18.387,4853,0.9472,0.578,640,155,10,2,1,3,3.646,0
26,0,C_goose_wheat,B_cow_sheep,24972.0,62837.0,0,DONE,719,19.625,4853,0.9289,0.5724,741,109,4,2,0,0,5.056,0
26,1,B_cow_sheep,C_goose_wheat,62837.0,24972.0,1,DONE,719,19.625,4853,0.9472,0.578,640,155,10,2,1,3,4.8442,0
27,0,B_cow_sheep,B_cow_sheep,45230.0,45230.0,0,DONE,719,18.562,4853,0.9472,0.578,640,155,10,2,1,3,4.9137,0
27,1,B_cow_sheep,B_cow_sheep,45230.0,45230.0,0,DONE,719,18.562,4853,0.9472,0.578,640,155,10,2,1,3,4.7364,0
27,0,B_cow_sheep,A_diversified,37829.0,22678.0,1,DONE,719,18.754,4853,0.9472,0.578,640,155,10,2,1,3,7.4828,0
27,1,A_diversified,B_cow_sheep,22678.0,37829.0,0,DONE,719,18.754,4025,0.9436,0.5712,532,122,55,1,4,21,4.4578,0
27,0,B_cow_sheep,C_goose_wheat,42440.0,30676.0,1,DONE,719,19.028,4853,0.9472,0.578,640,155,10,2,1,3,6.0243,0
27,1,C_goose_wheat,B_cow_sheep,30676.0,42440.0,0,DONE,719,19.028,4853,0.9287,0.5712,744,110,23,2,0,0,2.6426,0
27,0,A_diversified,B_cow_sheep,22678.0,37829.0,0,DONE,719,20.267,4025,0.9436,0.5712,532,122,55,1,4,21,7.9089,0
27,1,B_cow_sheep,A_diversified,37829.0,22678.0,1,DONE,719,20.267,4853,0.9472,0.578,640,155,10,2,1,3,6.624,0
27,0,C_goose_wheat,B_cow_sheep,30004.0,42512.0,0,DONE,719,19.905,4853,0.9289,0.5724,741,109,4,2,0,0,7.2832,0
27,1,B_cow_sheep,C_goose_wheat,42512.0,30004.0,1,DONE,719,19.905,4853,0.947,0.5776,640,155,13,2,1,3,3.715,0
28,0,B_cow_sheep,B_cow_sheep,51341.0,53498.0,0,DONE,719,17.584,4853,0.9472,0.578,640,155,10,2,1,3,6.02,0
28,1,B_cow_sheep,B_cow_sheep,53498.0,51341.0,1,DONE,719,17.584,4853,0.945,0.5745,656,158,7,2,2,3,3.1594,0
28,0,B_cow_sheep,A_diversified,62964.0,39806.0,1,DONE,719,19.09,4853,0.9472,0.578,640,155,10,2,1,3,5.0098,0
28,1,A_diversified,B_cow_sheep,39806.0,62964.0,0,DONE,719,19.09,4025,0.9496,0.5754,526,123,29,1,5,17,2.8618,0
28,0,B_cow_sheep,C_goose_wheat,54236.0,25435.0,1,DONE,719,20.095,4853,0.9472,0.578,640,155,10,2,1,3,5.5096,0
28,1,C_goose_wheat,B_cow_sheep,25435.0,54236.0,0,DONE,719,20.095,4853,0.9289,0.5722,737,110,4,2,0,0,3.9803,0
28,0,A_diversified,B_cow_sheep,38421.0,63512.0,0,DONE,719,18.016,4025,0.956,0.5799,540,124,25,1,4,4,4.0343,0
28,1,B_cow_sheep,A_diversified,63512.0,38421.0,1,DONE,719,18.016,4853,0.9452,0.5745,656,158,7,2,2,3,3.4113,0
28,0,C_goose_wheat,B_cow_sheep,25474.0,56136.0,0,DONE,719,18.864,4853,0.9289,0.5724,741,109,4,2,0,0,8.5581,0
28,1,B_cow_sheep,C_goose_wheat,56136.0,25474.0,1,DONE,719,18.864,4853,0.945,0.5745,656,158,7,2,2,3,2.5663,0
29,0,B_cow_sheep,B_cow_sheep,26609.0,26609.0,0,DONE,719,18.309,4853,0.9472,0.578,640,155,10,2,1,3,5.6303,0
29,1,B_cow_sheep,B_cow_sheep,26609.0,26609.0,0,DONE,719,18.309,4853,0.9472,0.578,640,155,10,2,1,3,4.2118,0
29,0,B_cow_sheep,A_diversified,37808.0,23667.0,1,DONE,719,17.94,4853,0.9472,0.578,640,155,10,2,1,3,2.9974,0
29,1,A_diversified,B_cow_sheep,23667.0,37808.0,0,DONE,719,17.94,4025,0.9441,0.5719,517,128,11,1,4,18,3.5575,0
29,0,B_cow_sheep,C_goose_wheat,40790.0,28340.0,1,DONE,719,18.847,4853,0.9472,0.578,640,155,10,2,1,3,8.9734,0
29,1,C_goose_wheat,B_cow_sheep,28340.0,40790.0,0,DONE,719,18.847,4853,0.9289,0.5724,741,109,4,2,0,0,2.9949,0
29,0,A_diversified,B_cow_sheep,27211.0,43508.0,0,DONE,719,20.663,4025,0.9381,0.5637,527,125,2,1,5,23,5.3459,0
29,1,B_cow_sheep,A_diversified,43508.0,27211.0,1,DONE,719,20.663,4853,0.9472,0.578,640,155,10,2,1,3,4.5593,0
29,0,C_goose_wheat,B_cow_sheep,28340.0,40790.0,0,DONE,719,18.814,4853,0.9289,0.5724,741,109,4,2,0,0,7.0733,0
29,1,B_cow_sheep,C_goose_wheat,40790.0,28340.0,1,DONE,719,18.814,4853,0.9472,0.578,640,155,10,2,1,3,3.3481,0
30,0,B_cow_sheep,B_cow_sheep,41732.0,41732.0,0,DONE,719,18.58,4853,0.9472,0.578,640,155,10,2,1,3,5.2245,0
30,1,B_cow_sheep,B_cow_sheep,41732.0,41732.0,0,DONE,719,18.58,4853,0.9472,0.578,640,155,10,2,1,3,5.5601,0
30,0,B_cow_sheep,A_diversified,52841.0,31019.0,1,DONE,719,19.976,4853,0.9472,0.578,640,155,10,2,1,3,5.1377,0
30,1,A_diversified,B_cow_sheep,31019.0,52841.0,0,DONE,719,19.976,4025,0.9446,0.5717,532,122,55,1,4,17,5.2789,0
30,0,B_cow_sheep,C_goose_wheat,52138.0,25084.0,1,DONE,719,19.086,4853,0.9472,0.578,640,155,10,2,1,3,4.4108,0
30,1,C_goose_wheat,B_cow_sheep,25084.0,52138.0,0,DONE,719,19.086,4853,0.9289,0.5724,741,109,4,2,0,0,4.8474,0
30,0,A_diversified,B_cow_sheep,31019.0,52841.0,0,DONE,719,19.114,4025,0.9446,0.5717,532,122,55,1,4,17,5.9711,0
30,1,B_cow_sheep,A_diversified,52841.0,31019.0,1,DONE,719,19.114,4853,0.9472,0.578,640,155,10,2,1,3,4.5808,0
30,0,C_goose_wheat,B_cow_sheep,25084.0,52138.0,0,DONE,719,17.214,4853,0.9289,0.5724,741,109,4,2,0,0,6.8488,0
30,1,B_cow_sheep,C_goose_wheat,52138.0,25084.0,1,DONE,719,17.214,4853,0.9472,0.578,640,155,10,2,1,3,4.1127,0
31,0,B_cow_sheep,B_cow_sheep,45674.0,45674.0,0,DONE,719,18.325,4853,0.9472,0.578,640,155,10,2,1,3,5.5014,0
31,1,B_cow_sheep,B_cow_sheep,45674.0,45674.0,0,DONE,719,18.325,4853,0.9472,0.578,640,155,10,2,1,3,4.2289,0
31,0,B_cow_sheep,A_diversified,51608.0,31809.0,1,DONE,719,18.83,4853,0.9472,0.578,640,155,10,2,1,3,5.7594,0
31,1,A_diversified,B_cow_sheep,31809.0,51608.0,0,DONE,719,18.83,4025,0.9506,0.5739,528,126,17,0,4,5,4.056,0
31,0,B_cow_sheep,C_goose_wheat,57704.0,25445.0,1,DONE,719,15.965,4853,0.9472,0.578,640,155,10,2,1,3,4.0897,0
31,1,C_goose_wheat,B_cow_sheep,25445.0,57704.0,0,DONE,719,15.965,4853,0.9289,0.5724,741,109,4,2,0,0,2.5735,0
31,0,A_diversified,B_cow_sheep,31809.0,51608.0,0,DONE,719,19.062,4025,0.9506,0.5739,528,126,17,0,4,5,5.9162,0
31,1,B_cow_sheep,A_diversified,51608.0,31809.0,1,DONE,719,19.062,4853,0.9472,0.578,640,155,10,2,1,3,4.5934,0
31,0,C_goose_wheat,B_cow_sheep,25445.0,57704.0,0,DONE,719,14.911,4853,0.9289,0.5724,741,109,4,2,0,0,4.6105,0
31,1,B_cow_sheep,C_goose_wheat,57704.0,25445.0,1,DONE,719,14.911,4853,0.9472,0.578,640,155,10,2,1,3,2.2253,0
