seed,seat,agent,opponent,money,opp_money,won,status,turns,wall_s,unit_turns,effective_rate,move_share,harvested_units,milk_harvested,wool_harvested,milk_revenue,wool_revenue,milk_floor,wool_floor,animal_count,fertilizer_collected,unsold_units,unsold_milk,unsold_wool,drought_deaths,animals_escaped,shed_overflow,latency_p99_ms,n_errors
4,0,P1,P2,45714.0,45887.0,0,DONE,719,35.462,4853,0.9464,0.5757,647,104,90,23545,5873,0,42,5,156,12,1,0,2,1,3,14.5698,0
4,1,P2,P1,45887.0,45714.0,1,DONE,719,35.462,4853,0.9466,0.5763,646,104,90,23545,5947,0,38,5,156,19,1,0,2,1,3,17.6205,0
4,0,P1,P0,45816.0,45920.0,0,DONE,719,37.866,4853,0.9464,0.5757,647,104,90,23545,6069,0,36,5,156,12,1,0,2,1,3,12.8052,0
4,1,P0,P1,45920.0,45816.0,1,DONE,719,37.866,4853,0.9466,0.5763,646,104,90,23545,6069,0,36,5,156,19,1,0,2,1,3,12.1838,0
4,0,P2,P0,45908.0,45809.0,1,DONE,719,46.24,4853,0.9468,0.5768,646,104,90,23545,5947,0,38,5,156,19,1,0,2,1,3,28.5774,0
4,1,P0,P2,45809.0,45908.0,0,DONE,719,46.24,4853,0.9466,0.577,646,104,90,23545,5873,0,42,5,156,19,1,0,2,1,3,24.1172,0
4,0,P2,P1,45887.0,45714.0,1,DONE,719,37.518,4853,0.9468,0.5768,646,104,90,23545,5947,0,38,5,156,19,1,0,2,1,3,18.4563,0
4,1,P1,P2,45714.0,45887.0,0,DONE,719,37.518,4853,0.9462,0.5753,647,104,90,23545,5873,0,42,5,156,12,1,0,2,1,3,21.5453,0
5,0,P0,P1,35973.0,36552.0,0,DONE,719,36.883,4853,0.9472,0.578,640,102,90,10404,9082,0,7,5,155,10,0,0,2,1,3,15.9295,0
5,1,P1,P0,36552.0,35973.0,1,DONE,719,36.883,4853,0.9464,0.5745,647,104,90,10618,9082,0,7,5,157,20,0,0,2,1,3,13.1228,0
5,0,P0,P2,36075.0,36060.0,1,DONE,719,39.218,4853,0.9472,0.578,640,102,90,10404,9142,0,8,5,155,10,0,0,2,1,3,22.8799,0
5,1,P2,P0,36060.0,36075.0,0,DONE,719,39.218,4853,0.9472,0.578,640,102,90,10404,9026,0,13,5,155,10,0,0,2,1,3,16.3321,0
5,0,P1,P2,36657.0,36063.0,1,DONE,719,41.009,4853,0.9464,0.5745,647,104,90,10618,9142,0,8,5,157,20,0,0,2,1,3,15.0259,0
5,1,P2,P1,36063.0,36657.0,0,DONE,719,41.009,4853,0.9472,0.578,640,102,90,10404,9026,0,13,5,155,10,0,0,2,1,3,18.8831,0
5,0,P1,P0,36552.0,35973.0,1,DONE,719,34.828,4853,0.9464,0.5745,647,104,90,10618,9082,0,7,5,157,20,0,0,2,1,3,14.8443,0
5,1,P0,P1,35973.0,36552.0,0,DONE,719,34.828,4853,0.9472,0.578,640,102,90,10404,9082,0,7,5,155,10,0,0,2,1,3,12.3467,0
5,0,P2,P0,36060.0,36075.0,0,DONE,719,42.169,4853,0.9472,0.578,640,102,90,10404,9026,0,13,5,155,10,0,0,2,1,3,17.7904,0
5,1,P0,P2,36075.0,36060.0,1,DONE,719,42.169,4853,0.9472,0.578,640,102,90,10404,9142,0,8,5,155,10,0,0,2,1,3,17.8689,0
5,0,P2,P1,36063.0,36657.0,0,DONE,719,38.218,4853,0.9472,0.578,640,102,90,10404,9026,0,13,5,155,10,0,0,2,1,3,18.1505,0
5,1,P1,P2,36657.0,36063.0,1,DONE,719,38.218,4853,0.9464,0.5745,647,104,90,10618,9142,0,8,5,157,20,0,0,2,1,3,16.0496,0
6,0,P0,P1,42076.0,42006.0,1,DONE,719,36.28,4853,0.9468,0.5768,646,104,90,21915,6069,0,36,5,156,19,1,0,2,1,3,11.8703,0
6,1,P1,P0,42006.0,42076.0,0,DONE,719,36.28,4853,0.9464,0.5757,647,104,90,21916,6069,0,36,5,156,12,1,0,2,1,3,9.2543,0
6,0,P0,P2,41979.0,42048.0,0,DONE,719,49.636,4853,0.9468,0.5768,646,104,90,21915,5873,0,42,5,156,19,1,0,2,1,3,43.3017,0
6,1,P2,P0,42048.0,41979.0,1,DONE,719,49.636,4853,0.9468,0.5768,646,104,90,21915,5947,0,38,5,156,19,1,0,2,1,3,28.173,0
6,0,P1,P2,41904.0,42043.0,0,DONE,719,35.315,4853,0.9464,0.5757,647,104,90,21916,5873,0,42,5,156,12,1,0,2,1,3,16.8036,0
6,1,P2,P1,42043.0,41904.0,1,DONE,719,35.315,4853,0.9468,0.5768,646,104,90,21915,5947,0,38,5,156,19,1,0,2,1,3,15.8648,0
6,0,P1,P0,42006.0,42076.0,0,DONE,719,37.473,4853,0.9464,0.5757,647,104,90,21916,6069,0,36,5,156,12,1,0,2,1,3,14.2929,0
6,1,P0,P1,42076.0,42006.0,1,DONE,719,37.473,4853,0.9468,0.5768,646,104,90,21915,6069,0,36,5,156,19,1,0,2,1,3,18.9081,0
6,0,P2,P0,42048.0,41979.0,1,DONE,719,50.164,4853,0.9468,0.5768,646,104,90,21915,5947,0,38,5,156,19,1,0,2,1,3,21.5877,0
6,1,P0,P2,41979.0,42048.0,0,DONE,719,50.164,4853,0.9468,0.5768,646,104,90,21915,5873,0,42,5,156,19,1,0,2,1,3,26.3163,0
6,0,P2,P1,42043.0,41904.0,1,DONE,719,32.967,4853,0.9468,0.5768,646,104,90,21915,5947,0,38,5,156,19,1,0,2,1,3,21.5921,0
6,1,P1,P2,41904.0,42043.0,0,DONE,719,32.967,4853,0.9464,0.5757,647,104,90,21916,5873,0,42,5,156,12,1,0,2,1,3,14.6171,0
7,0,P0,P1,54352.0,54812.0,0,DONE,719,34.047,4853,0.9472,0.578,640,102,90,19954,20137,0,0,5,155,10,0,0,2,1,3,14.2477,0
7,1,P1,P0,54812.0,54352.0,1,DONE,719,34.047,4853,0.946,0.5741,647,104,90,20180,20137,0,0,5,157,20,0,0,2,1,3,12.5717,0
